DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"2,874",0,42,"5,689"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,0,0,4,602
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,1,132
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,111,0,2,132
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,16,0,1,168
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,0,0,2,132
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,10,0,1,121
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"6,604","20,524",83,"11,393"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"3,598",0,58,"7,387"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"5,072",0,66,"9,636"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"3,029",0,48,"5,148"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,"5,173",0,62,"8,036"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"5,047",0,62,"7,774"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,"5,625",0,63,"7,466"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"6,215","14,879",60,"8,713"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"6,067","1,200",82,"11,253"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"7,467","10,697",86,"11,055"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"4,487",0,62,"7,834"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"2,023",0,30,"3,714"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"4,411",0,60,"7,519"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"4,930",0,62,"7,530"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,2/1/2010,2010,2010H1,2010Q1,201002,"4,232",0,56,"6,965"
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,0,"2,804",2,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,377,"1,618",4,382
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,0,0,1,183
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,0,0,3,375
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,45,0,1,145
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,371,0,6,832
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,3,0,1,90
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,0,0,2,167
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,390,0,2,420
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,0,"2,510",4,422
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"2,384",0,30,"4,368"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"1,696",0,31,"3,829"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"3,257",0,44,"5,037"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,2,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,0,0,1,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"2,396",0,31,"3,829"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"2,313",0,28,"3,786"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,0,"2,185",1,0
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,357,0,2,360
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"5,395","28,649",59,"7,757"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"4,334","24,251",78,"10,226"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"7,383","24,970",89,"11,502"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"5,700","21,371",70,"9,360"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"8,485","23,465",88,"11,765"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"4,401",0,60,"7,466"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"3,899",0,62,"7,845"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"4,852",0,62,"7,834"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,"4,694",0,60,"7,524"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"2,364",0,37,"3,362"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"1,622",0,30,"3,288"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"1,933",0,31,"3,368"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"4,941",0,60,"7,676"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"3,340",0,56,"6,932"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"5,056",0,62,"7,746"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"5,235",0,62,"7,973"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2012,2012,2012H1,2012Q1,201203,"4,914",6,52,"7,467"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"3,965","4,643",47,"6,258"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"7,130","14,219",93,"12,650"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"7,289","7,666",81,"11,023"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"5,150","3,915",66,"8,235"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"5,053",0,61,"6,702"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"2,462",0,31,"3,362"
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,"5,207",4,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,80,"1,790",2,145
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,25,0,2,158
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,0,0,3,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,0,0,7,208
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,122,0,4,343
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,0,0,4,130
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,0,"4,745",1,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,0,0,4,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,179,0,2,224
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,557,"1,881",4,633
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,208,0,1,210
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,0,0,5,680
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,0,0,2,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"2,522",0,31,"4,497"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"2,644",0,42,"5,703"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,0,"1,595",1,0
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,19,0,1,121
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"9,151","45,320",97,"13,347"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,"4,343",0,62,"8,282"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"5,366",0,60,"7,970"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"7,872",974,88,"11,765"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"3,156",0,56,"6,198"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"4,566",0,62,"7,413"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"2,069",0,30,"3,336"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"2,554",0,30,"3,984"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"4,518",0,59,"8,082"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"3,207",0,44,"5,148"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,"4,460",0,58,"7,501"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"4,622",0,60,"7,676"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"4,686",0,53,"6,870"
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,0,0,2,158
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,0,"1,457",1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,0,"1,354",1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,0,"1,505",1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,0,"1,464",1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,0,0,2,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,4,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,271,0,2,283
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,373,0,3,630
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,0,0,1,135
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,0,0,2,211
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,0,0,1,210
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"2,642",0,38,"4,355"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"3,068",0,38,"4,355"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,"1,664",0,28,"3,398"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,0,0,1,184
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,1,132
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"5,482","26,964",60,"8,713"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"3,372",0,56,"6,198"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"4,405",0,60,"6,862"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"2,596",0,45,"4,488"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"2,328",0,37,"3,714"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"4,878",0,60,"7,519"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,"3,497",0,57,"7,039"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,5/1/2010,2010,2010H1,2010Q2,201005,"6,038",0,62,"8,313"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,"4,657",0,62,"7,027"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"4,739",0,60,"7,466"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"4,722",0,60,"8,270"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"2,329",0,31,"4,092"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"3,722",0,58,"7,387"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"5,220",0,62,"7,774"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"5,514",0,62,"7,973"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"5,132",0,69,"9,368"
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,249,"9,451",8,249
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,126,0,4,512
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,0,0,2,53
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,203,0,1,211
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,398,0,2,420
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"2,548",0,43,"5,801"
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,0,0,4,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,177,0,2,300
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"2,789",0,30,"4,368"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,0,0,1,121
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,"5,950","28,105",62,"9,046"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"6,987","28,754",84,"10,849"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"4,820","18,211",66,"8,235"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"4,694",0,62,"7,481"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"3,637",0,59,"8,082"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"2,002",0,31,"3,336"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"2,553",0,35,"4,092"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,"1,515",0,29,"2,956"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Outgoing,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"3,932",0,53,"6,870"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"5,611","19,281",59,"7,757"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"7,384","1,802",84,"10,849"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"4,219",0,62,"7,845"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"2,062",0,28,"3,288"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"2,738",0,41,"4,756"
Moscow/Sheremetyevo,Commercial,Moscow,Russia UU,Russia,Incoming,Scheduled,9/1/2010,2010,2010H2,2010Q3,201009,"5,497",0,60,"7,272"
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,0,0,1,183
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,254,"1,690",5,512
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,0,"2,486",2,53
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,375,0,3,375
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,5/1/2010,2010,2010H1,2010Q2,201005,0,0,1,140
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,183,0,3,480
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,0,0,1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,0,0,1,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,0,0,5,0
Moscow/Vnukovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,0,0,2,250
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,0,0,2,425
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,0,0,1,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,0,0,2,0
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Outgoing,Non Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,180,"2,510",3,422
Moscow/Domodedovo,Commercial,Moscow,Russia UU,Russia,Incoming,Non Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,212,0,3,633
